id,name,calories,carbs,fat,restaurant_id,category_id
4245,Rad Robin Burger,286,28,12,38,15
4246,Rad Turkey Burger,403,29,22,38,15
4247,Rad Vegan Boca Burger,289,39,4,38,15
4248,Raspberry Daiquiri,550,82,0,38,1
4249,Raspberry Iced Tea,103,26,0,38,1
4250,Red Robin Bacon Cheeseburger,1036,52,69,38,7
4251,Red Robin Steak Fries,434,60,18,38,3
4252,Red Robinetti Spaghetti,297,56,2,38,15
4253,Red’s Cheese Pizza,605,58,27,38,15
4254,Red’s Homemade Chili Chili™ – Bowl,551,26,32,38,14
4255,Red’s Homemade Chili Chili™ – Cup,276,13,16,38,14
4256,Red’s Pizzeria Pizza,690,58,35,38,15
4257,Reds Nantucket Seafood Scatter,1139,87,69,38,9
4258,Royal Red Robin Burger®,1126,52,83,38,7
4259,RR’s Buzzard Wings®,1076,4,84,38,10
4260,Sand In Your Shorts,357,51,0,38,1
4261,Sautéed ‘Shroom Burger,961,58,56,38,7
4262,Screaming Red Zombie,280,32,0,38,1
4263,Side Caesar Salad,313,21,21,38,11
4264,Simply Grilled Chicken Salad,567,45,22,38,11
4265,Simply Grilled Chicken Sandwich,420,51,8,38,12
4266,Southwest Chicken Pasta,1170,128,45,38,5
4267,Southwest Grilled Chicken Salad,870,43,55,38,11
4268,Southwest Pasta w/o Chicken,1030,128,42,38,5
4269,Steamed Broccoli,30,6,0,38,3
4270,Steamed Carrots,40,9,0,38,3
4271,Strawberry Daiquiri,225,35,0,38,1
4272,Strawberry Lemon Vojito,240,29,0,38,1
4273,T.N.T.,240,28,0,38,1
4274,Teriyaki Chicken Sandwich,900,65,47,38,12
4275,The Banzai Burger®,1037,68,62,38,7
4276,Towering Onion Rings®,1770,171,112,38,10
4277,Triple S Riblet & Classic Creamy Mac n Cheese,1921,121,117,38,5
4278,Add Chicken,180,2,0,39,3
4279,Add Scallops,280,4,15,39,3
4280,Add Shrimp,100,1,1,39,3
4281,Alfredo Sauce,880,14,79,39,5
4282,Arrabbiata Sauce,230,21,11,39,5
4283,Asparagus,5,1,0,39,5
4284,Baked Prosciutto & Mozzarella,800,53,46,39,10
4285,Basil Pesto Sauce,560,4,59,39,5
4286,Beer – 12 Ounces,150,11,0,39,1
4287,Bellini Cipriani,120,7,0,39,1
4288,Bibb & Blue (Includes Dressing),680,23,56,39,11
4289,Blood Orange Cosmo,200,14,0,39,1
4290,Blood Orange Italian Soda,130,31,0,39,1
4291,Bolognese Sauce,430,20,25,39,5
4292,Broccolini,10,2,0,39,5
4293,Bruschetta Crostini,460,30,34,39,10
4294,Caesar (Includes Dressing),420,11,39,39,11
4295,Caesar Salad (Includes Dressing),160,8,13,39,5
4296,Calamari Fritti,850,58,51,39,10
4297,Cannellini Beans,15,3,0,39,5
4298,Capellini,340,61,6,39,5
4299,Capellini Pomodoro,340,55,11,39,5
4300,Caprese,480,10,40,39,10
4301,Caprese Panini,920,62,61,39,12
4302,Carbonara,1260,101,68,39,5
4303,Carmela’S Chicken,460,56,15,39,5
4304,Carmela’S Chicken,930,111,31,39,8
4305,Chicken & Mushroom Cannelloni,780,39,68,39,5
4306,Chicken Marsala,810,61,35,39,5
4307,Chicken Parmesan,940,74,57,39,5
4308,Chicken Scaloppine,1180,55,81,39,5
4309,Chicken Strips With Broccolini,380,25,20,39,15
4310,Chicken Strips With Fries,650,58,37,39,15
4311,Chicken Strips With Salad,470,22,32,39,15
4312,Chicken Under A Brick,1440,24,115,39,5
4313,Coffee,0,0,0,39,1
4314,Cranberry Orange Spritz,140,36,0,39,1
4315,Crispy Artichoke Potato Cakes,820,41,72,39,10
4316,Crispy Fresh Mozzarella,790,20,66,39,10
4317,Eggplant Parmesan,950,76,56,39,5
4318,Eggplant Quadratini,910,115,33,39,5
4319,Farfalle,450,91,4,39,5
4320,Fettuccine Alfredo,1180,91,73,39,5
4321,Fettuccine Alfredo With Chicken,1470,94,88,39,5
4322,Fettuccine Alfredo With Shrimp,1350,91,87,39,5
4323,Florentine Steak & Frites,1670,77,113,39,5
4324,Fresh Greens Salad (Includes Dressing),110,9,8,39,5
4325,Fresh Spinach,5,1,0,39,5
4326,Garlic Cream Sauce,270,14,20,39,5
4327,Gelato: Dark Chocolate,260,36,12,39,4
4328,Gelato: Double Vanilla,290,40,12,39,4
4329,Ginger Root Soda,150,36,2,39,1
4330,Gluten-Free Penne,400,91,2,39,5
4331,Goat Cheese Peppadew Peppers,360,42,18,39,10
4332,Grilled Chicken & Pasta,350,43,6,39,15
4333,Grilled Chicken Spiedini,410,38,11,39,5
4334,Grilled King Salmon,1110,71,68,39,5
4335,Grilled Shrimp Spiedini,380,41,9,39,5
4336,Half Caprese Panini,460,31,31,39,5
4337,Half Roasted Turkey,300,26,13,39,5
4338,Homemade Chocolate Cake,990,114,56,39,4
4339,Italian Mojito,290,33,0,39,1
4340,Italian Sausage,430,2,39,39,5
4341,Italian Sausage Pizza,1100,100,52,39,19
4342,Lasagna Bolognese,720,46,38,39,5
4343,Lemon Passion,580,65,33,39,4
4344,Lentil Soup,440,28,12,39,5
4345,Lentil Soup,440,28,12,39,14
4346,Light Beer – 12 Ounces,110,7,0,39,1
4347,Limonata Nojito,170,47,0,39,1
4348,Lobster Ravioli,710,39,41,39,5
4349,Mac & Cheese,630,66,29,39,15
4350,"Mac & Cheese Bites, Truffle Dip",990,45,78,39,10
4351,Mama’S Trio,1510,96,98,39,5
4352,Margarita Prima,440,52,0,39,1
4353,Margherita Pizza,840,101,31,39,19
4354,Market Chop (Includes Dressing),480,11,37,39,5
4355,Market Chop (Includes Dressing),1010,33,71,39,11
4356,Mediterranean Olives (Without Bread),150,4,16,39,10
4357,Minute Maid® Lemonade,150,46,0,39,1
4358,Mom’S Ricotta Meatballs & Spaghetti (Bolognese),1190,95,70,39,5
4359,Mom’S Ricotta Meatballs & Spaghetti (Pomodoro),960,91,55,39,5
4360,Mushroom Ravioli,900,52,62,39,5
4361,New York Style Cheesecake,760,61,52,39,4
4362,Pan-Roasted Pork Chop,1370,58,91,39,5
4363,Pan-Seared Branzino,570,29,36,39,5
4364,Pancetta,400,2,37,39,5
4365,Parmesan Fries,790,61,57,39,10
4366,Parmesan-Crusted Chicken (Includes Dressing),930,53,58,39,11
4367,Parmesan-Crusted Sole,1550,99,104,39,5
4368,Pasta Di Mare,1320,118,58,39,5
4369,Pasta Milano,1010,111,42,39,5
4370,Peasant Bread,480,89,6,39,10
4371,Penne,450,91,4,39,5
4372,Penne Rustica,1160,110,49,39,5
4373,Pepperoni Pizza,440,48,17,39,15
4374,Perfect Martini,290,4,3,39,1
4375,Pesto Spaghetti,1140,103,55,39,5
4376,Pollo Caprese,560,31,22,39,5
4377,Pomegranate Italian Soda,130,31,0,39,1
4378,Pomodorina Soup,190,16,12,39,5
4379,Pomodorina Soup,190,16,12,39,14
4380,Pomodoro Sauce,190,15,10,39,5
4381,Primo Pepperoni Pizza,980,97,41,39,19
4382,Quattro Cannoli,320,45,27,39,4
4383,Ricotta Meatball Sliders,740,62,45,39,12
4384,Ricotta Meatballs,290,9,19,39,5
4385,Rigatoni,450,91,4,39,5
4386,Roasted Chicken,290,3,16,39,5
4387,Roasted Chicken & Arugula Flatbread,1060,83,50,39,19
4388,Roasted Mushroom Soup,220,18,10,39,5
4389,Roasted Mushroom Soup,220,18,10,39,14
4390,Roasted Mushrooms,25,1,2,39,5
4391,Roasted Peppers,5,2,0,39,5
4392,Roasted Tomatoes,15,1,1,39,5
4393,Roasted Turkey,600,52,25,39,12
4394,Rosemary Ham,260,2,18,39,5
4395,Salad Sampler (Includes Dressing),1030,36,80,39,11
4396,San Pellegrino® Sparkling Mineral Water,0,0,0,39,1
4397,Sausage & Kale Soup,170,14,8,39,5
4398,Sausage & Kale Soup,170,14,8,39,14
4399,Shrimp,180,0,15,39,5
4400,Shrimp Portofino,900,57,60,39,5
4401,"Shrimp, Cannellini Bean & Avocado Crostini",650,41,47,39,10
4402,Side Caesar Salad (Includes Dressing),160,8,13,39,12
4403,Side Fresh Greens Salad (Includes Dressing),110,9,8,39,12
4404,Side Of Parmesan Fries,700,59,48,39,12
4405,Smoky Shrimp Flatbread,1180,77,66,39,19
4406,Snap Peas,10,2,0,39,5
4407,Sorbet: White Peach,160,39,0,39,4
4408,Sorrento Lemonade,390,35,0,39,1
4409,Spaghetti,340,61,6,39,5
4410,Spaghetti & Meat Sauce,420,48,16,39,15
4411,Spaghetti & Meatballs,460,51,23,39,15
4412,Spaghetti & Pomodoro,310,46,9,39,15
4413,Spicy Herb-Roasted Mussels,1240,92,66,39,10
4414,Spicy Ricotta Meatballs,370,17,29,39,10
4415,Stuffed Mushrooms,640,21,66,39,10
4416,Tiramisu,690,54,48,39,4
4417,Veal Saltimbocca,1320,81,73,39,5
4418,"Warm Spinach Salad (Includes Dressing, No Protein)",340,17,25,39,11
4419,White Peach Italian Soda,130,31,0,39,1
4420,Whole Wheat Fettuccine,530,52,23,39,5
4421,Whole Wheat Fettuccine,1060,105,46,39,5
4422,Whole Wheat Fettuccine,490,88,7,39,5
4423,Wild Mushroom & Goat Cheese Flatbread,910,83,46,39,19
4424,Wine – 6 Ounces,150,5,0,39,1
4425,Zucchini Fritti,840,81,51,39,10
4426,Alpine Swiss Burger*,1017,60,65,40,7
4427,Asiago Peppercorn Sirloin*,401,3,20,40,5
4428,Asiago Peppercorn Sirloin*,401,3,20,40,5
4429,Asian Chicken Lettuce Wraps,61,1,1,40,10
4430,Asian Chicken Lettuce Wraps,244,4,4,40,12
4431,Asian Dumplings,115,12,5,40,3
4432,Asian Glazed Salmon,417,14,25,40,9
4433,Asian Sesame Glazed Half-Rack,506,16,29,40,5
4434,Avocado Grilled Chicken Sandwich,936,56,47,40,7
4435,Avocado Turkey Burger,968,57,61,40,7
4436,Bacon Cheeseburger*,1007,58,67,40,7
4437,Baja Chicken Quesadilla,376,14,24,40,10
4438,Baja Chicken Quesadilla,1503,57,95,40,8
4439,Baja Chicken Tacos,712,41,40,40,10
4440,Baked Mac ‘n Cheese,465,32,28,40,3
4441,Baked Potato – Plain,259,52,2,40,3
4442,Baked Potato – Plain,259,52,2,40,3
4443,Baked Potato – with butter & sour cream,418,54,17,40,3
4444,Barbecue Grilled Chicken,295,16,4,40,8
4445,Barbecue Grilled Chicken – F&T,390,25,9,40,8
4446,Bella Chicken Crepê,1007,58,58,40,17
4447,Bella Chicken Omelet,1262,23,53,40,17
4448,Berry Fusion,148,5,0,40,1
4449,Berry Good Yogurt Parfait,162,28,3,40,17
4450,Berry Good Yogurt Parfait,162,28,3,40,4
4451,Blackened Tilapia with mango salsa,265,5,10,40,9
4452,Blondie for One,541,77,23,40,4
4453,Blondie for Two,918,129,40,40,4
4454,Blue Cheese Iceberg Tower – add-on,607,14,53,40,11
4455,Blue Cheese Iceberg Tower – entrée,1066,28,90,40,11
4456,Boston Blue Burger*,1165,82,72,40,7
4457,Boston Blue Triple Prime Burger*,1204,73,79,40,7
4458,Broccoli & Cheese Soup,466,17,39,40,14
4459,Brown-Rice Pilaf,202,35,5,40,3
4460,Brown-Rice Pilaf,202,35,5,40,3
4461,Buffalo Chicken Burger,888,70,49,40,7
4462,Buffalo Chicken Minis,763,89,36,40,8
4463,Cajun Jambalaya Pasta,930,76,44,40,5
4464,Carolina Chicken Salad,1101,52,46,40,11
4465,Carrot Cake Cupcake,325,45,16,40,4
4466,Chef’s Cut Sirloin*,564,5,29,40,5
4467,Chicken & Broccoli Pasta,1521,96,92,40,5
4468,Chicken & Broccoli Pasta (with linguini),1674,80,96,40,5
4469,Chicken & Mushroom Alfredo,1253,88,64,40,5
4470,Chicken Bella,405,8,18,40,8
4471,Chicken Bella,405,8,18,40,8
4472,Chicken Bella – F&T,500,17,23,40,8
4473,Chicken BLT,898,70,48,40,7
4474,Chicken Fresco,397,10,19,40,8
4475,Chicken Tenders – Traditional,113,4,5,40,8
4476,Chicken Three Ways,1053,86,41,40,8
4477,Chicken Vegetable Harvest Soup,200,22,8,40,14
4478,Chocolate Chip Cookie (each),180,24,9,40,4
4479,Classic Barbecue Half-Rack,500,29,24,40,5
4480,Classic Cheeseburger*,947,58,61,40,7
4481,Crab Cake Dinner,300,14,20,40,9
4482,Crabacado Omelet,1099,17,47,40,17
4483,Cranapple Crepês,1137,194,34,40,17
4484,Creamy Mashed Cauliflower,136,14,8,40,3
4485,Creamy Mashed Cauliflower,136,14,8,40,3
4486,Creamy Mashed Cauliflower – F&T,136,14,8,40,3
4487,Creole Catch,240,0,10,40,9
4488,Creole Catch,240,0,10,40,9
4489,Creole Catch – F&T,335,9,15,40,9
4490,Cupcakes – Four Pack (2 of each),1220,179,53,40,4
4491,Dockside Grill Trio,806,73,35,40,5
4492,Double Chocolate Cake,813,114,36,40,4
4493,Filet*,402,2,21,40,5
4494,Fire Wings,178,4,11,40,5
4495,Four Way Sampler,288,18,14,40,10
4496,French Fries,396,55,18,40,3
4497,French Toast,701,58,39,40,17
4498,Fresh Grilled Asparagus (when in season),78,5,5,40,3
4499,Fresh Grilled Asparagus (when in season) – F&T,78,5,5,40,3
4500,Fresh Grilled Green Beans,45,5,2,40,3
4501,Fresh Grilled Green Beans,45,5,2,40,15
4502,Fresh Grilled Green Beans – F&T,45,5,2,40,3
4503,Fresh Grilled Zucchini,41,4,2,40,3
4504,Fresh Grilled Zucchini,41,4,2,40,15
4505,Fresh Grilled Zucchini – F&T,41,4,2,40,3
4506,Fresh Guacamole Dip,293,28,19,40,10
4507,Fresh Steamed Broccoli,53,7,2,40,3
4508,Fresh Steamed Broccoli,53,7,2,40,3
4509,Fresh Steamed Broccoli,53,7,2,40,15
4510,Fresh Steamed Broccoli – F&T,53,7,2,40,3
4511,Freshly Made Lemonade – Blackberry,203,9,0,40,1
4512,Freshly Made Lemonade – Blackberry,203,9,0,40,1
4513,Freshly Made Lemonade – Mixed Berry,203,8,0,40,1
4514,Freshly Made Lemonade – Pomegranate,195,12,0,40,1
4515,Freshly Made Lemonade – Pomegranate,195,12,0,40,1
4516,Freshly Made Lemonade – Raspberry,199,8,0,40,1
4517,Freshly Made Lemonade – Raspberry,199,8,0,40,1
4518,Freshly Made Lemonade – Strawberry,206,16,0,40,1
4519,Freshly Made Lemonade – Strawberry,206,16,0,40,1
4520,Freshly Made Lemonade – Wild Berry,203,8,0,40,1
4521,Fried Mozzarella,101,10,4,40,10
4522,Garlic Cheese Biscuit,110,12,5,40,3
4523,Garlic Cheese Biscuit,110,12,5,40,17
4524,Grilled Chicken Salad,795,48,28,40,11
4525,Grilled Chicken Salad,795,48,28,40,11
4526,Grilled Chicken Wrap,463,43,17,40,12
4527,Grilled Salmon,291,0,17,40,9
4528,Grilled Salmon – F&T,386,9,22,40,9
4529,Handcrafted Fruit Tea – Blackberry,142,10,2,40,1
4530,Handcrafted Fruit Tea – Blackberry,142,10,2,40,1
4531,Handcrafted Fruit Tea – Mango,94,9,3,40,1
4532,Handcrafted Fruit Tea – Mango,94,9,3,40,1
4533,Handcrafted Fruit Tea – Mixed Berry,142,9,2,40,1
4534,Handcrafted Fruit Tea – Peach,137,9,2,40,1
4535,Handcrafted Fruit Tea – Peach,137,9,2,40,1
4536,Handcrafted Fruit Tea – Raspberry,142,10,2,40,1
4537,Handcrafted Fruit Tea – Raspberry,142,10,2,40,1
4538,Handcrafted Fruit Tea – Wild Berry,142,9,2,40,1
4539,Herb-Crusted Tilapia,401,11,24,40,9
4540,Honest Kids Super Fruit Punch,40,10,0,40,15
4541,Italian Cream Cake,990,110,56,40,4
4542,Jamaican Jerk Shrimp,625,99,12,40,9
4543,Jumbo Lump Crab Burger,736,62,43,40,7
4544,Jumbo Lump Crab Cake,96,4,7,40,10
4545,Jumbo Lump Crab Cake – F&T,385,15,29,40,9
4546,Jumbo Shrimp Skewer add-on – 1 skewer,81,0,6,40,5
4547,Jumbo Shrimp Skewer add-on – 2 skewers,161,0,13,40,5
4548,Jumbo Skewered Shrimp,242,0,19,40,9
4549,Kid Beef Minis,779,58,46,40,15
4550,Kid Chicken Breast,282,19,11,40,15
4551,Kid Chicken Tenders,434,27,21,40,15
4552,Kid Chop Steak,464,18,33,40,15
4553,Kid Fried Shrimp,444,41,23,40,15
4554,Kid Grilled Cheese,664,76,31,40,15
4555,Kid Mac ‘n Cheese,680,61,37,40,15
4556,Kid Pasta Marinara,469,86,7,40,15
4557,Kid Pasta Marinara (with linguini),405,72,7,40,15
4558,Kid Side of Apples,59,16,0,40,15
4559,Kid Side of Grapes,27,7,0,40,15
4560,Kid Side of White Cheddar Mashed Potatoes,112,11,7,40,15
4561,Kid Sundae,392,53,19,40,15
4562,Kid Turkey Minis,679,58,36,40,15
4563,Kids Eggscellent Combo,541,33,35,40,15
4564,Kids French Toast,315,37,13,40,15
4565,Kids Patty Cakes,621,62,34,40,15
4566,Large Fried Shrimp add-on,560,47,29,40,5
4567,Loaded Baked Potato,568,54,28,40,3
4568,Lobster Carbonara,1406,80,95,40,5
4569,Lobster Mac ‘n Cheese & Garden Bar,521,32,29,40,5
4570,Louisiana Fried Shrimp,560,47,29,40,9
4571,Mediterranean Shrimp Pasta,1090,80,62,40,5
4572,Memphis Dry Rub Half-Rack,460,6,29,40,5
4573,Mini Benedicts – Crispy Southern Chicken,949,79,57,40,17
4574,Mini Benedicts – Steak,934,72,54,40,17
4575,New Orleans Seafood,365,2,19,40,9
4576,New Orleans Seafood,365,2,19,40,9
4577,New Orleans Seafood,365,2,19,40,9
4578,New York Cheesecake,736,84,60,40,4
4579,Onion Rings,342,37,19,40,3
4580,Parmesan Chicken Pasta,1418,111,77,40,5
4581,Parmesan Shrimp Pasta,1065,88,54,40,5
4582,Parmesan Shrimp Pasta (with linguini),1001,75,54,40,5
4583,Peach Splash,152,9,0,40,1
4584,Peach Splash,152,9,0,40,1
4585,Petite Carolina Chicken Salad,443,24,15,40,11
4586,Petite Carolina Chicken Salad – F&T,443,24,15,40,11
4587,Petite Chicken Fresco,397,25,21,40,8
4588,Petite Chicken Fresco – F&T,397,25,21,40,8
4589,Petite Creole Catch,284,18,14,40,9
4590,Petite Creole Catch – F&T,284,18,14,40,9
4591,Petite Grilled Chicken Salad,377,23,10,40,11
4592,Petite Grilled Chicken Salad – F&T,377,23,10,40,11
4593,Petite Jumbo Shrimp Scampi,279,18,16,40,9
4594,Petite Jumbo Shrimp Scampi – F&T,279,18,16,40,9
4595,Petite Parmesan Shrimp Pasta,678,54,36,40,5
4596,Petite Parmesan Shrimp Pasta – F&T,678,54,36,40,5
4597,Petite Sirloin*,382,3,22,40,5
4598,Petite Sirloin* & Jumbo Skewered Shrimp,462,3,28,40,5
4599,Petite Sirloin* & Lobster Mac ‘n Cheese,903,35,51,40,5
4600,Petite Sirloin* & Lobster Tail,494,3,25,40,5
4601,Petite Sirloin* & Lobster Tail,494,3,25,40,5
4602,Petite Sirloin* – F&T,476,12,27,40,5
4603,Petite Sliced Sirloin*,398,20,21,40,5
4604,Petite Sliced Sirloin* – F&T,398,20,21,40,5
4605,Petite Spaghetti Squash Marinara,177,17,9,40,5
4606,Petite Spaghetti Squash Marinara – F&T,177,17,9,40,5
4607,Petite Zucchini Cakes,397,38,19,40,5
4608,Petite Zucchini Cakes – F&T,397,38,19,40,5
4609,Plain Grilled Chicken,226,0,4,40,8
4610,Plain Grilled Petite Sirloin*,289,3,12,40,5
4611,Plain Grilled Salmon,291,0,17,40,9
4612,Plain Grilled Top Sirloin*,375,4,15,40,5
4613,POM Tea,94,13,2,40,1
4614,POM Tea,94,13,2,40,1
4615,Queso & Chips,317,28,20,40,10
4616,Red Velvet Cupcake,285,45,11,40,4
4617,Rib Eye*,912,7,71,40,5
4618,Roasted Spaghetti Squash,54,6,3,40,3
4619,Roasted Spaghetti Squash – F&T,54,6,3,40,3
4620,RT Palmer,105,15,2,40,1
4621,RT Palmer,105,15,2,40,1
4622,Ruby Minis,915,78,53,40,12
4623,Ruby’s Classic Burger*,877,57,55,40,7
4624,Salmon Florentine,434,7,27,40,9
4625,Sauteed Baby Portabella Mushrooms,140,6,10,40,3
4626,6″ B.L.T.,320,43,9,41,12
4627,"6″ Bacon, Egg & Cheese Omelet Sandwich",410,45,16,41,23
4628,"6″ Bacon, Egg & Cheese with Avocado Omelet Sandwich",470,48,21,41,23
4629,"6″ Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich",430,48,17,41,23
4630,"6″ Bacon, Egg (White) and Cheese Omelet Sandwich",370,45,11,41,23
4631,6″ Big Hot Pastrami,580,47,31,41,12
4632,6″ Big Philly Cheesesteak,500,51,17,41,12
4633,6″ Black Forest Ham,290,46,4,41,12
4634,"6″ Black Forest Ham, Egg & Cheese Omelet Sandwich",390,45,13,41,23
4635,6″ Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich,450,46,17,41,23
4636,6″ Breakfast B.M.T.® Melt Omelet Sandwich,490,46,22,41,23
4637,6″ Chicken & Bacon Ranch Melt (includes cheese),570,47,28,41,12
4638,6″ Chicken Cordon Bleu Melt,410,53,9,41,12
4639,6″ Chipotle Steak & Cheese with Avocado,550,53,26,41,12
4640,6″ Cold Cut Combo,360,46,12,41,12
4641,6″ Egg & Cheese Omelet Sandwich,360,44,12,41,23
4642,6″ Egg (White) & Cheese Omelet Sandwich,320,44,8,41,23
4643,6″ Egg White & Cheese (with ham) Omelet Sandwich,350,45,9,41,23
4644,6″ Egg White with Cheese and Avocado Omelet Sandwich,380,47,13,41,23
4645,6″ Fritos® Chicken Enchilada Melt,580,60,26,41,12
4646,6″ Italian B.M.T.®,410,46,16,41,12
4647,6″ Meatball Marinara,480,59,18,41,12
4648,6″ Oven Roasted Chicken,320,47,5,41,12
4649,6″ Roast Beef,320,45,5,41,12
4650,6″ Spicy Italian,480,46,24,41,12
4651,6″ Spicy Tuna,520,46,28,41,12
4652,6″ Sriracha Chicken Melt,400,46,11,41,12
4653,6″ Sriracha Steak Melt,430,49,14,41,12
4654,6″ Steak & Bacon Melt,500,51,16,41,12
4655,6″ Steak and Cheese,380,48,10,41,12
4656,"6″ Steak, Egg & Cheese Omelet Sandwich",430,47,15,41,23
4657,"6″ Steak, Egg (White) & Cheese Omelet Sandwich",390,47,10,41,23
4658,6″ Subway Club®,310,46,4,41,12
4659,6″ Subway Melt® (includes cheese),370,47,11,41,12
4660,6″ Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich,430,48,13,41,23
4661,6″ Sunrise Subway Melt ® Omelet Sandwich,470,48,17,41,23
4662,6″ Sweet Onion Chicken Teriyaki,370,57,4,41,12
4663,6″ Tuna,480,44,25,41,12
4664,6″ Turkey Breast,280,46,3,41,12
4665,6″ Turkey Breast & Ham,280,46,4,41,12
4666,6″ Turkey Jalapeno Melt,430,48,18,41,12
4667,6″ Tuscan Chicken Melt,380,52,8,41,12
4668,6″ Veggie Delite®,230,44,2,41,12
4669,"6″ Western, Egg & Cheese Omelet Sandwich",390,46,13,41,23
4670,"6″ Western, Egg (White) & Cheese Omelet Sandwich",350,46,9,41,23
4671,Apple Slices – 1 package,35,9,0,41,4
4672,Applewood Pulled Pork Salad,250,23,8,41,11
4673,B.L.T. with Avocado Salad,260,16,19,41,11
4674,"Bacon, Egg & Cheese with Avocado 3″ Flatbread",240,23,12,41,23
4675,"Bacon, Egg (white) & Cheese with Avocado 3″ Flatbread",220,23,9,41,23
4676,"Bacon, Egg (White) and Cheese 3″ Flatbread",190,21,7,41,23
4677,"Bacon, Egg and Cheese 3″ Flatbread",210,21,9,41,23
4678,Beef Chili (8 oz),350,17,24,41,14
4679,Big Hot Pastrami Melt Salad,400,12,29,41,11
4680,Big Philly Cheesesteak Salad,330,17,16,41,11
4681,Birthday Berry Cookie,200,32,8,41,4
4682,Black Forest Ham Mini Sub,180,30,2,41,12
4683,Black Forest Ham Salad,110,12,3,41,11
4684,"Black Forest Ham, Egg & Cheese 3″ Flatbread",200,22,8,41,23
4685,"Black Forest Ham, Egg White & Cheese 3″ Flatbread",180,22,5,41,23
4686,Breakfast B.M.T. ® Melt (with Egg White) 3″ Flatbread,230,22,10,41,23
4687,Breakfast B.M.T. ® Melt (with regular egg) 3″ Flatbread,250,22,12,41,23
4688,Cheese Flatizza™,390,42,16,41,19
4689,Chicken Cordon Bleu Melt Salad,270,25,8,41,11
4690,Chicken Noodle (8 oz),100,12,1,41,14
4691,Chicken Teriyaki with Spinach,220,23,3,41,11
4692,Chili Con Carne (10 oz),350,17,24,41,14
4693,Chipotle Chicken & Cheese Salad,300,15,18,41,11
4694,Chipotle Steak & Cheese Salad,300,15,18,41,11
4695,Chocolate Chip Cookie,220,30,10,41,4
4696,Chocolate Chunk Cookie,220,30,10,41,4
4697,Clam Chowder (8 oz),200,20,11,41,14
4698,Creamy Chicken and Dumplings (8 oz),150,20,4,41,14
4699,Creamy Wild and Brown Rice (8 oz),180,16,10,41,14
4700,Double Chicken Salad,220,10,4,41,11
4701,Double Chocolate Cookie,210,30,9,41,4
4702,Egg & Cheese 3″ Flatbread,190,21,7,41,23
4703,Egg (White) & Cheese 3″ Flatbread,170,21,5,41,23
4704,Egg White with Cheese and Avocado 3″ Flatbread,200,23,8,41,23
4705,Egg White with Cheese and Avocado 3″ Flatbread,200,23,8,41,23
4706,Fritos® Chicken Enchilada Melt Salad,510,26,36,41,11
4707,Gingerbread Cookie,200,32,7,41,4
4708,Golden Broccoli and Cheese (8 oz),150,15,7,41,14
4709,Green Chili and Tomato (8 oz),90,14,2,41,14
4710,Loaded Baked Potato (8 oz),220,23,11,41,14
4711,M & M™ Cookie,210,32,10,41,4
4712,Minestrone (8 oz),90,17,1,41,14
4713,Oatmeal Raisin Cookie,200,30,8,41,4
4714,Oven Roasted Chicken Salad,140,10,2,41,11
4715,Peanut Butter Cookie,220,26,12,41,4
4716,Pepperoni Flatizza™,500,43,26,41,19
4717,Poblano Corn Chowder (8 oz),150,18,7,41,14
4718,Raspberry Cheesecake Cookie,200,29,9,41,4
